x,y,label
2016-11-02 17:51:17.526214,236986368,99f4.usage
2016-11-02 17:51:17.526214,0,99f4.stats.unevictable
2016-11-02 17:51:17.526214,231550976,99f4.stats.total_inactive_file
2016-11-02 17:51:17.526214,0,99f4.stats.total_rss_huge
2016-11-02 17:51:17.526214,3065118720,99f4.stats.hierarchical_memsw_limit
2016-11-02 17:51:17.526214,234725376,99f4.stats.total_cache
2016-11-02 17:51:17.526214,37392384,99f4.stats.total_mapped_file
2016-11-02 17:51:17.526214,37392384,99f4.stats.mapped_file
2016-11-02 17:51:17.526214,10051,99f4.stats.pgfault
2016-11-02 17:51:17.526214,41734144,99f4.stats.total_writeback
2016-11-02 17:51:17.526214,1532559360,99f4.stats.hierarchical_memory_limit
2016-11-02 17:51:17.526214,3153920,99f4.stats.total_active_file
2016-11-02 17:51:17.526214,0,99f4.stats.rss_huge
2016-11-02 17:51:17.526214,234725376,99f4.stats.cache
2016-11-02 17:51:17.526214,884736,99f4.stats.active_anon
2016-11-02 17:51:17.526214,61,99f4.stats.pgmajfault
2016-11-02 17:51:17.526214,429,99f4.stats.total_pgpgout
2016-11-02 17:51:17.526214,429,99f4.stats.pgpgout
2016-11-02 17:51:17.526214,0,99f4.stats.swap
2016-11-02 17:51:17.526214,231550976,99f4.stats.inactive_file
2016-11-02 17:51:17.526214,0,99f4.stats.total_unevictable
2016-11-02 17:51:17.526214,10051,99f4.stats.total_pgfault
2016-11-02 17:51:17.526214,61,99f4.stats.total_pgmajfault
2016-11-02 17:51:17.526214,41734144,99f4.stats.writeback
2016-11-02 17:51:17.526214,0,99f4.stats.total_swap
2016-11-02 17:51:17.526214,884736,99f4.stats.total_active_anon
2016-11-02 17:51:17.526214,57951,99f4.stats.pgpgin
2016-11-02 17:51:17.526214,32768,99f4.stats.total_dirty
2016-11-02 17:51:17.526214,57951,99f4.stats.total_pgpgin
2016-11-02 17:51:17.526214,884736,99f4.stats.rss
2016-11-02 17:51:17.526214,0,99f4.stats.total_inactive_anon
2016-11-02 17:51:17.526214,0,99f4.stats.inactive_anon
2016-11-02 17:51:17.526214,3153920,99f4.stats.active_file
2016-11-02 17:51:17.526214,32768,99f4.stats.dirty
2016-11-02 17:51:17.526214,884736,99f4.stats.total_rss
2016-11-02 17:51:17.526214,0,99f4.failcnt
2016-11-02 17:51:17.526214,1532559360,99f4.limit
2016-11-02 17:51:17.526214,236986368,99f4.max_usage
2016-11-02 17:51:18.525223,625754112,99f4.usage
2016-11-02 17:51:18.525223,0,99f4.stats.unevictable
2016-11-02 17:51:18.525223,619458560,99f4.stats.total_inactive_file
2016-11-02 17:51:18.525223,0,99f4.stats.total_rss_huge
2016-11-02 17:51:18.525223,3065118720,99f4.stats.hierarchical_memsw_limit
