x,y,label
2016-11-02 17:50:59.618702,0.0,f4bb.w
2016-11-02 17:51:00.520237,0.0,f4bb.w
2016-11-02 17:51:01.520225,0.0,f4bb.w
2016-11-02 17:51:02.520269,0.0,f4bb.w
2016-11-02 17:51:03.520264,0.0,f4bb.w
2016-11-02 17:51:04.520252,0.0,f4bb.w
2016-11-02 17:51:05.520267,0.0,f4bb.w
2016-11-02 17:51:06.520288,0.0,f4bb.w
2016-11-02 17:51:07.520286,0.0,f4bb.w
2016-11-02 17:51:08.520263,0.0,f4bb.w
2016-11-02 17:51:09.520242,0.0,f4bb.w
2016-11-02 17:51:10.520221,0.0,f4bb.w
2016-11-02 17:51:11.520242,0.0,f4bb.w
2016-11-02 17:51:12.520328,0.0,f4bb.w
2016-11-02 17:51:13.520300,0.0,f4bb.w
2016-11-02 17:51:14.520272,0.0,f4bb.w
2016-11-02 17:51:15.520254,0.0,f4bb.w
2016-11-02 17:51:16.520326,0.0,f4bb.w
2016-11-02 17:51:17.520293,0.0,f4bb.w
2016-11-02 17:51:18.520274,0.0,f4bb.w
2016-11-02 17:51:19.525297,0.0,f4bb.w
2016-11-02 17:51:20.520244,0.0,f4bb.w
2016-11-02 17:51:21.520244,0.0,f4bb.w
2016-11-02 17:51:22.526291,0.0,f4bb.w
2016-11-02 17:51:23.520274,0.0,f4bb.w
2016-11-02 17:51:24.520308,0.0,f4bb.w
2016-11-02 17:51:25.520200,0.0,f4bb.w
2016-11-02 17:51:26.520235,0.0,f4bb.w
2016-11-02 17:51:27.520243,0.0,f4bb.w
2016-11-02 17:51:28.520237,0.0,f4bb.w
2016-11-02 17:51:29.520254,0.0,f4bb.w
2016-11-02 17:51:30.520297,0.0,f4bb.w
2016-11-02 17:51:31.520258,0.0,f4bb.w
2016-11-02 17:51:32.520220,0.0,f4bb.w
2016-11-02 17:51:33.520300,0.0,f4bb.w
2016-11-02 17:51:34.520300,0.0,f4bb.w
2016-11-02 17:51:35.520303,0.0,f4bb.w
2016-11-02 17:51:36.520224,0.0,f4bb.w
2016-11-02 17:51:37.520279,0.0,f4bb.w
2016-11-02 17:51:38.525654,0.0,f4bb.w
2016-11-02 17:51:39.520234,0.0,f4bb.w
2016-11-02 17:51:40.520257,0.0,f4bb.w
2016-11-02 17:51:41.520313,0.0,f4bb.w
2016-11-02 17:51:42.520253,0.0,f4bb.w
2016-11-02 17:51:43.520272,0.0,f4bb.w
2016-11-02 17:51:44.520261,0.0,f4bb.w
2016-11-02 17:51:45.520234,153600.0,f4bb.w
2016-11-02 17:51:46.520275,153600.0,f4bb.w
2016-11-02 17:51:47.520307,0.0,f4bb.w
2016-11-02 17:51:48.520273,0.0,f4bb.w
